#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ATF4	CREBBP	9606.ENSP00000336790	9606.ENSP00000262367	0	0	0	0	0	0.808	0.800	0.435	0.976
ATF4	EP300	9606.ENSP00000336790	9606.ENSP00000263253	0	0	0	0	0	0.756	0.800	0.432	0.969
ATF4	CEBPG	9606.ENSP00000336790	9606.ENSP00000284000	0	0	0	0	0.087	0.786	0.600	0.413	0.948
ATF4	CEBPB	9606.ENSP00000336790	9606.ENSP00000305422	0	0	0	0	0.085	0.664	0.800	0.666	0.976
ATF4	CXCL8	9606.ENSP00000336790	9606.ENSP00000306512	0	0	0	0	0	0	0.900	0.243	0.921
ATF4	ATF5	9606.ENSP00000336790	9606.ENSP00000396954	0	0	0	0.681	0.064	0	0.650	0.615	0.723
ATF4	RUNX2	9606.ENSP00000336790	9606.ENSP00000360493	0	0	0	0	0	0	0	0.730	0.730
ATF4	CEBPA	9606.ENSP00000336790	9606.ENSP00000427514	0	0	0	0	0.064	0.652	0	0.456	0.807
ATF4	RPS6KA2	9606.ENSP00000336790	9606.ENSP00000427015	0	0	0	0	0	0	0.800	0.114	0.815
ATF4	RPS6KA1	9606.ENSP00000336790	9606.ENSP00000435412	0	0	0	0	0	0	0.800	0.165	0.825
ATF4	RPS6KA3	9606.ENSP00000336790	9606.ENSP00000368884	0	0	0	0	0	0	0.800	0.554	0.907
ATF4	CREB1	9606.ENSP00000336790	9606.ENSP00000387699	0	0	0	0	0.049	0.182	0.800	0.538	0.918
ATF4	JUN	9606.ENSP00000336790	9606.ENSP00000360266	0	0	0	0	0.064	0.756	0	0.741	0.936
ATF4	CHAC1	9606.ENSP00000336790	9606.ENSP00000398105	0	0	0	0	0.078	0	0.900	0.568	0.956
ATF4	ATF3	9606.ENSP00000336790	9606.ENSP00000344352	0	0	0	0	0.063	0.704	0.800	0.712	0.981
ATF4	DDIT3	9606.ENSP00000336790	9606.ENSP00000448665	0	0	0	0	0.099	0.793	0.800	0.897	0.995
ATF5	TRIB3	9606.ENSP00000396954	9606.ENSP00000217233	0	0	0	0	0.087	0.507	0	0.476	0.744
ATF5	CEBPG	9606.ENSP00000396954	9606.ENSP00000284000	0	0	0	0	0.062	0.695	0.650	0.595	0.954
ATF5	CEBPB	9606.ENSP00000396954	9606.ENSP00000305422	0	0	0	0	0.085	0.236	0.650	0.835	0.954
ATF5	ATF4	9606.ENSP00000396954	9606.ENSP00000336790	0	0	0	0.681	0.064	0	0.650	0.615	0.723
ATF5	CEBPA	9606.ENSP00000396954	9606.ENSP00000427514	0	0	0	0	0.062	0.568	0	0.362	0.719
ATF5	DDIT3	9606.ENSP00000396954	9606.ENSP00000448665	0	0	0	0	0.062	0.236	0.650	0.522	0.864
CDKN2B	SMAD2	9606.ENSP00000276925	9606.ENSP00000262160	0	0	0	0	0	0.057	0.900	0.514	0.950
CDKN2B	CEBPB	9606.ENSP00000276925	9606.ENSP00000305422	0	0	0	0	0.065	0.058	0.900	0.288	0.928
CDKN2B	MYC	9606.ENSP00000276925	9606.ENSP00000479618	0	0	0	0	0	0.144	0.800	0.653	0.935
CDKN2B	SMAD3	9606.ENSP00000276925	9606.ENSP00000332973	0	0	0	0	0	0.057	0.900	0.518	0.950
CDKN2B	SMAD4	9606.ENSP00000276925	9606.ENSP00000341551	0	0	0	0	0	0.282	0.900	0.536	0.963
CEBPA	SPI1	9606.ENSP00000427514	9606.ENSP00000227163	0	0	0	0	0.242	0.497	0.600	0.961	0.993
CEBPA	MAPK14	9606.ENSP00000427514	9606.ENSP00000229795	0	0	0	0	0.062	0.061	0.900	0.321	0.932
CEBPA	CREBBP	9606.ENSP00000427514	9606.ENSP00000262367	0	0	0	0	0.053	0.279	0.900	0.725	0.978
CEBPA	EP300	9606.ENSP00000427514	9606.ENSP00000263253	0	0	0	0	0.062	0.302	0.900	0.905	0.993
CEBPA	STAT3	9606.ENSP00000427514	9606.ENSP00000264657	0	0	0	0	0.062	0.066	0.650	0.720	0.903
CEBPA	SMARCA2	9606.ENSP00000427514	9606.ENSP00000265773	0	0	0	0	0	0.501	0.900	0.161	0.954
CEBPA	PRDM16	9606.ENSP00000427514	9606.ENSP00000270722	0	0	0	0	0	0.139	0	0.701	0.732
CEBPA	PPARG	9606.ENSP00000427514	9606.ENSP00000287820	0	0	0	0	0.062	0.069	0.900	0.949	0.995
CEBPA	CEBPB	9606.ENSP00000427514	9606.ENSP00000305422	0	0	0	0.753	0.134	0.686	0.900	0.957	0.977
CEBPA	EBF1	9606.ENSP00000427514	9606.ENSP00000322898	0	0	0	0	0.049	0	0.900	0.518	0.950
CEBPA	MAPK11	9606.ENSP00000427514	9606.ENSP00000333685	0	0	0	0	0	0.061	0.900	0.208	0.919
CEBPA	ATF4	9606.ENSP00000427514	9606.ENSP00000336790	0	0	0	0	0.064	0.652	0	0.456	0.807
CEBPA	MYB	9606.ENSP00000427514	9606.ENSP00000339992	0	0	0	0	0	0	0.650	0.649	0.872
CEBPA	ATF3	9606.ENSP00000427514	9606.ENSP00000344352	0	0	0	0	0.146	0.299	0	0.617	0.751
CEBPA	JUN	9606.ENSP00000427514	9606.ENSP00000360266	0	0	0	0	0.077	0.316	0.900	0.984	0.998
CEBPA	HDAC1	9606.ENSP00000427514	9606.ENSP00000362649	0	0	0	0	0	0.715	0	0.981	0.994
CEBPA	KLF5	9606.ENSP00000427514	9606.ENSP00000366915	0	0	0	0	0	0.282	0.900	0.694	0.976
CEBPA	FOXO1	9606.ENSP00000427514	9606.ENSP00000368880	0	0	0	0	0.062	0.182	0	0.987	0.989
CEBPA	IL6	9606.ENSP00000427514	9606.ENSP00000385675	0	0	0	0	0	0	0	0.767	0.768
CEBPA	CEBPD	9606.ENSP00000427514	9606.ENSP00000386165	0	0	0	0.766	0.189	0.474	0.900	0.848	0.962
CEBPA	CREB1	9606.ENSP00000427514	9606.ENSP00000387699	0	0	0	0	0	0.145	0	0.715	0.746
CEBPA	ADIPOQ	9606.ENSP00000427514	9606.ENSP00000389814	0	0	0	0	0.062	0	0.900	0.799	0.979
CEBPA	ATF5	9606.ENSP00000427514	9606.ENSP00000396954	0	0	0	0	0.062	0.568	0	0.362	0.719
CEBPA	ESR1	9606.ENSP00000427514	9606.ENSP00000405330	0	0	0	0	0.062	0.291	0	0.841	0.885
CEBPA	DDIT3	9606.ENSP00000427514	9606.ENSP00000448665	0	0	0	0	0	0.534	0	0.859	0.931
CEBPA	MYC	9606.ENSP00000427514	9606.ENSP00000479618	0	0	0	0	0.058	0.334	0.900	0.644	0.974
CEBPB	ASNS	9606.ENSP00000305422	9606.ENSP00000175506	0	0	0	0	0	0	0.900	0.549	0.953
CEBPB	MAPK1	9606.ENSP00000305422	9606.ENSP00000215832	0	0	0	0	0	0.476	0.900	0.297	0.960
CEBPB	TRIB3	9606.ENSP00000305422	9606.ENSP00000217233	0	0	0	0	0.077	0.139	0.900	0.457	0.951
CEBPB	SPI1	9606.ENSP00000305422	9606.ENSP00000227163	0	0	0	0	0.097	0.285	0	0.889	0.922
CEBPB	MAPK14	9606.ENSP00000305422	9606.ENSP00000229795	0	0	0	0	0	0.182	0.900	0.441	0.950
CEBPB	EGR1	9606.ENSP00000305422	9606.ENSP00000239938	0	0	0	0	0.064	0.495	0	0.871	0.934
CEBPB	EGR2	9606.ENSP00000305422	9606.ENSP00000242480	0	0	0	0	0.069	0.058	0.900	0.503	0.950
CEBPB	SMAD2	9606.ENSP00000305422	9606.ENSP00000262160	0	0	0	0	0	0.061	0.900	0.552	0.954
CEBPB	YY1	9606.ENSP00000305422	9606.ENSP00000262238	0	0	0	0	0	0.058	0	0.949	0.950
CEBPB	CREBBP	9606.ENSP00000305422	9606.ENSP00000262367	0	0	0	0	0	0.342	0.900	0.744	0.981
CEBPB	MAPK3	9606.ENSP00000305422	9606.ENSP00000263025	0	0	0	0	0	0.229	0.900	0.670	0.972
CEBPB	EP300	9606.ENSP00000305422	9606.ENSP00000263253	0	0	0	0	0	0.854	0.900	0.982	0.999
CEBPB	STAT3	9606.ENSP00000305422	9606.ENSP00000264657	0	0	0	0	0.096	0.289	0.600	0.833	0.951
CEBPB	SMARCA2	9606.ENSP00000305422	9606.ENSP00000265773	0	0	0	0	0	0.757	0.900	0.460	0.985
CEBPB	PRDM16	9606.ENSP00000305422	9606.ENSP00000270722	0	0	0	0	0	0.182	0	0.989	0.990
CEBPB	CDKN2B	9606.ENSP00000305422	9606.ENSP00000276925	0	0	0	0	0.065	0.058	0.900	0.288	0.928
CEBPB	CEBPG	9606.ENSP00000305422	9606.ENSP00000284000	0	0	0	0.790	0	0.499	0.800	0.804	0.912
CEBPB	PPARG	9606.ENSP00000305422	9606.ENSP00000287820	0	0	0	0	0.062	0.501	0.900	0.943	0.997
CEBPB	FOXO4	9606.ENSP00000305422	9606.ENSP00000363377	0	0	0	0	0.076	0.078	0.900	0.193	0.922
CEBPB	CHAC1	9606.ENSP00000305422	9606.ENSP00000398105	0	0	0	0	0.093	0	0.900	0.247	0.925
CEBPB	RPS6KA3	9606.ENSP00000305422	9606.ENSP00000368884	0	0	0	0	0	0	0.900	0.322	0.929
CEBPB	RPS6KA2	9606.ENSP00000305422	9606.ENSP00000427015	0	0	0	0	0	0	0.900	0.330	0.930
CEBPB	MAPK11	9606.ENSP00000305422	9606.ENSP00000333685	0	0	0	0	0.061	0.159	0.900	0.340	0.940
CEBPB	SMARCA4	9606.ENSP00000305422	9606.ENSP00000395654	0	0	0	0	0	0.683	0	0.824	0.942
CEBPB	PTGES2	9606.ENSP00000305422	9606.ENSP00000345341	0	0	0	0	0.069	0.302	0.900	0.222	0.942
CEBPB	EBF1	9606.ENSP00000305422	9606.ENSP00000322898	0	0	0	0	0.049	0	0.900	0.451	0.943
CEBPB	RPS6KA1	9606.ENSP00000305422	9606.ENSP00000435412	0	0	0	0	0.068	0.213	0.900	0.390	0.949
CEBPB	FOXO3	9606.ENSP00000305422	9606.ENSP00000385824	0	0	0	0	0	0.078	0.900	0.526	0.952
CEBPB	KLF4	9606.ENSP00000305422	9606.ENSP00000363804	0	0	0	0	0.109	0.058	0.900	0.518	0.954
CEBPB	ATF5	9606.ENSP00000305422	9606.ENSP00000396954	0	0	0	0	0.085	0.236	0.650	0.835	0.954
CEBPB	ADIPOQ	9606.ENSP00000305422	9606.ENSP00000389814	0	0	0	0	0.055	0	0.900	0.629	0.961
CEBPB	MYC	9606.ENSP00000305422	9606.ENSP00000479618	0	0	0	0	0.089	0.334	0.900	0.567	0.970
CEBPB	CXCL8	9606.ENSP00000305422	9606.ENSP00000306512	0	0	0	0	0.134	0.270	0.900	0.602	0.971
CEBPB	RELA	9606.ENSP00000305422	9606.ENSP00000384273	0	0	0	0	0.097	0.753	0.600	0.736	0.973
CEBPB	CEBPD	9606.ENSP00000305422	9606.ENSP00000386165	0	0	0	0.773	0.409	0.499	0.900	0.980	0.974
CEBPB	CREB1	9606.ENSP00000305422	9606.ENSP00000387699	0	0	0	0	0.053	0.349	0.650	0.897	0.975
CEBPB	ATF4	9606.ENSP00000305422	9606.ENSP00000336790	0	0	0	0	0.085	0.664	0.800	0.666	0.976
CEBPB	CEBPA	9606.ENSP00000305422	9606.ENSP00000427514	0	0	0	0.753	0.134	0.686	0.900	0.957	0.977
CEBPB	IL6	9606.ENSP00000305422	9606.ENSP00000385675	0	0	0	0	0.088	0.270	0.900	0.714	0.978
CEBPB	ATF3	9606.ENSP00000305422	9606.ENSP00000344352	0	0	0	0	0.372	0.518	0.800	0.751	0.982
CEBPB	JUN	9606.ENSP00000305422	9606.ENSP00000360266	0	0	0	0	0.143	0.184	0.900	0.825	0.986
CEBPB	RUNX2	9606.ENSP00000305422	9606.ENSP00000360493	0	0	0	0	0.070	0.232	0	0.986	0.989
CEBPB	FOXO1	9606.ENSP00000305422	9606.ENSP00000368880	0	0	0	0	0.062	0.317	0.900	0.898	0.992
CEBPB	MYB	9606.ENSP00000305422	9606.ENSP00000339992	0	0	0	0	0	0.927	0	0.930	0.994
CEBPB	KLF5	9606.ENSP00000305422	9606.ENSP00000366915	0	0	0	0	0.076	0.282	0.900	0.944	0.995
CEBPB	HDAC1	9606.ENSP00000305422	9606.ENSP00000362649	0	0	0	0	0	0.745	0	0.988	0.997
CEBPB	SMAD3	9606.ENSP00000305422	9606.ENSP00000332973	0	0	0	0	0.065	0.496	0.900	0.959	0.997
CEBPB	DDIT3	9606.ENSP00000305422	9606.ENSP00000448665	0	0	0	0	0.088	0.771	0.650	0.971	0.997
CEBPB	ESR1	9606.ENSP00000305422	9606.ENSP00000405330	0	0	0	0	0.049	0.848	0.900	0.933	0.998
CEBPB	SMAD4	9606.ENSP00000305422	9606.ENSP00000341551	0	0	0	0	0	0.681	0.900	0.957	0.998
CEBPD	STAT3	9606.ENSP00000386165	9606.ENSP00000264657	0	0	0	0	0.062	0.066	0.900	0.470	0.947
CEBPD	SMARCA2	9606.ENSP00000386165	9606.ENSP00000265773	0	0	0	0	0	0.058	0.900	0.049	0.902
CEBPD	PPARG	9606.ENSP00000386165	9606.ENSP00000287820	0	0	0	0	0	0.069	0.900	0.686	0.968
CEBPD	CEBPB	9606.ENSP00000386165	9606.ENSP00000305422	0	0	0	0.773	0.409	0.499	0.900	0.980	0.974
CEBPD	EBF1	9606.ENSP00000386165	9606.ENSP00000322898	0	0	0	0	0.049	0	0.900	0.262	0.923
CEBPD	KLF5	9606.ENSP00000386165	9606.ENSP00000366915	0	0	0	0	0.065	0.058	0.900	0.509	0.950
CEBPD	FOXO1	9606.ENSP00000386165	9606.ENSP00000368880	0	0	0	0	0	0.078	0.900	0.325	0.932
CEBPD	FOXO3	9606.ENSP00000386165	9606.ENSP00000385824	0	0	0	0	0	0.078	0.900	0.209	0.920
CEBPD	MYC	9606.ENSP00000386165	9606.ENSP00000479618	0	0	0	0	0.063	0.102	0.900	0.394	0.942
CEBPD	CEBPA	9606.ENSP00000386165	9606.ENSP00000427514	0	0	0	0.766	0.189	0.474	0.900	0.848	0.962
CEBPG	ASNS	9606.ENSP00000284000	9606.ENSP00000175506	0	0	0	0	0.093	0	0.900	0.245	0.925
CEBPG	TRIB3	9606.ENSP00000284000	9606.ENSP00000217233	0	0	0	0	0.113	0.139	0.900	0.185	0.929
CEBPG	CEBPB	9606.ENSP00000284000	9606.ENSP00000305422	0	0	0	0.790	0	0.499	0.800	0.804	0.912
CEBPG	ATF4	9606.ENSP00000284000	9606.ENSP00000336790	0	0	0	0	0.087	0.786	0.600	0.413	0.948
CEBPG	ATF5	9606.ENSP00000284000	9606.ENSP00000396954	0	0	0	0	0.062	0.695	0.650	0.595	0.954
CEBPG	DDIT3	9606.ENSP00000284000	9606.ENSP00000448665	0	0	0	0	0.068	0.676	0.650	0.732	0.967
CHAC1	TRIB3	9606.ENSP00000398105	9606.ENSP00000217233	0	0	0	0	0.244	0	0.900	0.675	0.973
CHAC1	CEBPB	9606.ENSP00000398105	9606.ENSP00000305422	0	0	0	0	0.093	0	0.900	0.247	0.925
CHAC1	ATF4	9606.ENSP00000398105	9606.ENSP00000336790	0	0	0	0	0.078	0	0.900	0.568	0.956
CHAC1	ATF3	9606.ENSP00000398105	9606.ENSP00000344352	0	0	0	0	0.183	0	0.900	0.591	0.963
CREB1	MAPK1	9606.ENSP00000387699	9606.ENSP00000215832	0	0	0	0	0	0	0.900	0.733	0.972
CREB1	MAPK14	9606.ENSP00000387699	9606.ENSP00000229795	0	0	0	0	0	0.462	0.900	0.642	0.979
CREB1	EGR1	9606.ENSP00000387699	9606.ENSP00000239938	0	0	0	0	0.055	0.062	0.900	0.726	0.972
CREB1	EGR2	9606.ENSP00000387699	9606.ENSP00000242480	0	0	0	0	0	0.062	0.650	0.471	0.811
CREB1	YY1	9606.ENSP00000387699	9606.ENSP00000262238	0	0	0	0	0.130	0.285	0	0.909	0.939
CREB1	CREBBP	9606.ENSP00000387699	9606.ENSP00000262367	0	0	0	0	0.108	0.983	0.900	0.991	0.999
CREB1	MAPK3	9606.ENSP00000387699	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0.767	0.975
CREB1	EP300	9606.ENSP00000387699	9606.ENSP00000263253	0	0	0	0	0.062	0.889	0.900	0.991	0.999
CREB1	STAT3	9606.ENSP00000387699	9606.ENSP00000264657	0	0	0	0	0	0.270	0.650	0.747	0.930
CREB1	PPARG	9606.ENSP00000387699	9606.ENSP00000287820	0	0	0	0	0	0.078	0	0.708	0.719
CREB1	CEBPB	9606.ENSP00000387699	9606.ENSP00000305422	0	0	0	0	0.053	0.349	0.650	0.897	0.975
CREB1	MAPK11	9606.ENSP00000387699	9606.ENSP00000333685	0	0	0	0	0	0	0.900	0.460	0.943
CREB1	ATF4	9606.ENSP00000387699	9606.ENSP00000336790	0	0	0	0	0.049	0.182	0.800	0.538	0.918
CREB1	MYB	9606.ENSP00000387699	9606.ENSP00000339992	0	0	0	0	0	0	0	0.838	0.838
CREB1	ATF3	9606.ENSP00000387699	9606.ENSP00000344352	0	0	0	0	0.063	0	0	0.815	0.820
CREB1	JUN	9606.ENSP00000387699	9606.ENSP00000360266	0	0	0	0	0	0.492	0.900	0.977	0.998
CREB1	HDAC1	9606.ENSP00000387699	9606.ENSP00000362649	0	0	0	0	0.126	0.495	0	0.923	0.963
CREB1	KLF4	9606.ENSP00000387699	9606.ENSP00000363804	0	0	0	0	0	0.062	0	0.811	0.815
CREB1	FOXO1	9606.ENSP00000387699	9606.ENSP00000368880	0	0	0	0	0	0.077	0	0.889	0.894
CREB1	RPS6KA3	9606.ENSP00000387699	9606.ENSP00000368884	0	0	0	0	0.068	0.226	0.900	0.714	0.976
CREB1	IL6	9606.ENSP00000387699	9606.ENSP00000385675	0	0	0	0	0	0	0.900	0.670	0.965
CREB1	FOXO3	9606.ENSP00000387699	9606.ENSP00000385824	0	0	0	0	0.062	0.293	0	0.603	0.714
CREB1	SMARCA4	9606.ENSP00000387699	9606.ENSP00000395654	0	0	0	0	0.089	0.501	0	0.408	0.708
CREB1	CEBPA	9606.ENSP00000387699	9606.ENSP00000427514	0	0	0	0	0	0.145	0	0.715	0.746
CREB1	ESR1	9606.ENSP00000387699	9606.ENSP00000405330	0	0	0	0	0	0.078	0	0.852	0.858
CREB1	RPS6KA2	9606.ENSP00000387699	9606.ENSP00000427015	0	0	0	0	0	0.277	0.900	0.627	0.970
CREB1	RPS6KA1	9606.ENSP00000387699	9606.ENSP00000435412	0	0	0	0	0	0.501	0.900	0.722	0.984
CREBBP	TRIB3	9606.ENSP00000262367	9606.ENSP00000217233	0	0	0	0	0.052	0.102	0.900	0.080	0.911
CREBBP	SPI1	9606.ENSP00000262367	9606.ENSP00000227163	0	0	0	0	0.062	0.396	0	0.625	0.769
CREBBP	MAPK14	9606.ENSP00000262367	9606.ENSP00000229795	0	0	0	0	0	0.114	0.900	0.347	0.937
CREBBP	EGR1	9606.ENSP00000262367	9606.ENSP00000239938	0	0	0	0	0.062	0.334	0	0.720	0.810
CREBBP	EGR2	9606.ENSP00000262367	9606.ENSP00000242480	0	0	0	0	0	0.126	0.800	0.172	0.842
CREBBP	SMAD2	9606.ENSP00000262367	9606.ENSP00000262160	0	0	0	0	0.049	0.887	0.900	0.830	0.997
CREBBP	YY1	9606.ENSP00000262367	9606.ENSP00000262238	0	0	0	0	0.137	0.334	0.900	0.809	0.987
CREBBP	MAPK3	9606.ENSP00000262367	9606.ENSP00000263025	0	0	0	0	0	0.526	0	0.394	0.701
CREBBP	RPS6KA1	9606.ENSP00000262367	9606.ENSP00000435412	0	0	0	0	0.063	0.683	0	0.529	0.848
CREBBP	KLF5	9606.ENSP00000262367	9606.ENSP00000366915	0	0	0	0	0	0.544	0	0.755	0.883
CREBBP	PTGES2	9606.ENSP00000262367	9606.ENSP00000345341	0	0	0	0	0.062	0	0.900	0	0.902
CREBBP	ADIPOQ	9606.ENSP00000262367	9606.ENSP00000389814	0	0	0	0	0	0	0.900	0.175	0.914
CREBBP	RUNX2	9606.ENSP00000262367	9606.ENSP00000360493	0	0	0	0	0	0.282	0	0.888	0.916
CREBBP	KLF4	9606.ENSP00000262367	9606.ENSP00000363804	0	0	0	0	0	0.872	0	0.437	0.925
CREBBP	CXCL8	9606.ENSP00000262367	9606.ENSP00000306512	0	0	0	0	0	0.486	0.900	0.299	0.960
CREBBP	ATF4	9606.ENSP00000262367	9606.ENSP00000336790	0	0	0	0	0	0.808	0.800	0.435	0.976
CREBBP	CEBPA	9606.ENSP00000262367	9606.ENSP00000427514	0	0	0	0	0.053	0.279	0.900	0.725	0.978
CREBBP	FOXO3	9606.ENSP00000262367	9606.ENSP00000385824	0	0	0	0	0.065	0.822	0.600	0.742	0.980
CREBBP	FOXO4	9606.ENSP00000262367	9606.ENSP00000363377	0	0	0	0	0	0.696	0.900	0.397	0.980
CREBBP	CEBPB	9606.ENSP00000262367	9606.ENSP00000305422	0	0	0	0	0	0.342	0.900	0.744	0.981
CREBBP	HDAC1	9606.ENSP00000262367	9606.ENSP00000362649	0	0	0	0	0.130	0.580	0.900	0.693	0.987
CREBBP	SMARCA4	9606.ENSP00000262367	9606.ENSP00000395654	0	0	0	0	0.185	0.316	0.900	0.812	0.988
CREBBP	MYC	9606.ENSP00000262367	9606.ENSP00000479618	0	0	0	0	0.062	0.687	0.900	0.744	0.991
CREBBP	SMAD4	9606.ENSP00000262367	9606.ENSP00000341551	0	0	0	0	0.069	0.498	0.900	0.853	0.992
CREBBP	FOXO1	9606.ENSP00000262367	9606.ENSP00000368880	0	0	0	0	0.062	0.816	0.900	0.637	0.992
CREBBP	STAT3	9606.ENSP00000262367	9606.ENSP00000264657	0	0	0	0	0.062	0.683	0.900	0.871	0.995
CREBBP	EP300	9606.ENSP00000262367	9606.ENSP00000263253	0	0	0	0.957	0.835	0.805	0.900	0.989	0.996
CREBBP	ESR1	9606.ENSP00000262367	9606.ENSP00000405330	0	0	0	0	0	0.878	0.900	0.871	0.998
CREBBP	JUN	9606.ENSP00000262367	9606.ENSP00000360266	0	0	0	0	0	0.887	0.900	0.876	0.998
CREBBP	MYB	9606.ENSP00000262367	9606.ENSP00000339992	0	0	0	0	0.062	0.977	0.900	0.981	0.999
CREBBP	PPARG	9606.ENSP00000262367	9606.ENSP00000287820	0	0	0	0	0	0.974	0.900	0.931	0.999
CREBBP	SMAD3	9606.ENSP00000262367	9606.ENSP00000332973	0	0	0	0	0.055	0.885	0.900	0.975	0.999
CREBBP	CREB1	9606.ENSP00000262367	9606.ENSP00000387699	0	0	0	0	0.108	0.983	0.900	0.991	0.999
CREBBP	RELA	9606.ENSP00000262367	9606.ENSP00000384273	0	0	0	0	0.109	0.923	0.900	0.985	0.999
CXCL8	MAPK14	9606.ENSP00000306512	9606.ENSP00000229795	0	0	0	0	0	0	0.900	0.556	0.953
CXCL8	CREBBP	9606.ENSP00000306512	9606.ENSP00000262367	0	0	0	0	0	0.486	0.900	0.299	0.960
CXCL8	EP300	9606.ENSP00000306512	9606.ENSP00000263253	0	0	0	0	0	0.270	0.900	0.391	0.951
CXCL8	STAT3	9606.ENSP00000306512	9606.ENSP00000264657	0	0	0	0	0.053	0	0.650	0.732	0.903
CXCL8	CEBPB	9606.ENSP00000306512	9606.ENSP00000305422	0	0	0	0	0.134	0.270	0.900	0.602	0.971
CXCL8	ATF4	9606.ENSP00000306512	9606.ENSP00000336790	0	0	0	0	0	0	0.900	0.243	0.921
CXCL8	MAPK11	9606.ENSP00000306512	9606.ENSP00000333685	0	0	0	0	0	0	0.900	0.266	0.923
CXCL8	JUN	9606.ENSP00000306512	9606.ENSP00000360266	0	0	0	0	0.095	0.270	0.800	0.715	0.957
CXCL8	RELA	9606.ENSP00000306512	9606.ENSP00000384273	0	0	0	0	0.065	0.753	0.900	0.681	0.991
CXCL8	IL6	9606.ENSP00000306512	9606.ENSP00000385675	0	0	0	0	0.581	0	0.900	0.947	0.997
DDIT3	TRIB3	9606.ENSP00000448665	9606.ENSP00000217233	0	0	0	0	0.147	0.516	0.900	0.797	0.990
DDIT3	MAPK14	9606.ENSP00000448665	9606.ENSP00000229795	0	0	0	0	0	0.285	0.900	0.386	0.952
DDIT3	EP300	9606.ENSP00000448665	9606.ENSP00000263253	0	0	0	0	0	0.659	0	0.447	0.803
DDIT3	CEBPG	9606.ENSP00000448665	9606.ENSP00000284000	0	0	0	0	0.068	0.676	0.650	0.732	0.967
